Level;Object;constraint_string;op_type;dictionary;data_object;template;left_op;right_op;support;nat_lang_template;individual_relevance_scores;semantic_based_relevance;fitted_obs_id;relevance_score;log_label_left;log_label_right
Multi-object;;Alternate Precedence[final invoice indicator, purchase order] | | |;Binary;set();set();Alternate Precedence;final invoice indicator;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'final invoice indicator': 0.6769558787345886, 'purchase order': 0.5211539268493652};0.5990549027919769;59c8e624-470c-4c1f-bcc8-34dec7b5bfaa_Object_final invoice indicator_Object_purchase order;0.5423752189643921;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[subsequent invoice, purchase order] | | |;Binary;set();set();Alternate Precedence;subsequent invoice;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'subsequent invoice': 0.8053135275840759, 'purchase order': 0.5211539268493652};0.6632337272167206;59c8e624-470c-4c1f-bcc8-34dec7b5bfaa_Object_subsequent invoice_Object_purchase order;0.6001361609466614;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Responded Existence[purchase order, purchase requisition item] | | |;Binary;set();set();Responded Existence;purchase order;purchase requisition item;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.7390336990356445, 'purchase requisition item': 0.5305654406547546};0.6347995698451996;948a23c3-5c8b-445b-9330-7a7738083fef_Object_purchase order_Object_purchase requisition item;0.5745454193122925;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, purchase order item] | | |;Binary;set();set();Responded Existence;purchase order;purchase order item;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.7390336990356445, 'purchase order item': 0.5387500524520874};0.638891875743866;948a23c3-5c8b-445b-9330-7a7738083fef_Object_purchase order_Object_purchase order item;0.5782284946210923;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, goods receipt] | | |;Binary;set();set();Responded Existence;purchase order;goods receipt;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.7390336990356445, 'goods receipt': 0.5490521192550659};0.6440429091453552;948a23c3-5c8b-445b-9330-7a7738083fef_Object_purchase order_Object_goods receipt;0.5828644246824326;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, quantity] | | |;Binary;set();set();Responded Existence;purchase order;quantity;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.7390336990356445, 'quantity': 0.6227349638938904};0.6808843314647675;948a23c3-5c8b-445b-9330-7a7738083fef_Object_purchase order_Object_quantity;0.6160217047699036;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Precedence[invoice receipt, invoice] | | |;Binary;set();set();Alternate Precedence;invoice receipt;invoice;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'invoice receipt': 0.7916640639305115, 'invoice': 0.5330387353897095};0.6623513996601105;63ebcf72-f1a1-4bba-81cb-cd7e57d6a7ad_Object_invoice receipt_Object_invoice;0.5993420661457123;[];['create invoice']
Multi-object;;Alternate Precedence[invoice receipt, purchase order] | | |;Binary;set();set();Alternate Precedence;invoice receipt;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'invoice receipt': 0.7916640639305115, 'purchase order': 0.5174867510795593};0.6545754075050354;63ebcf72-f1a1-4bba-81cb-cd7e57d6a7ad_Object_invoice receipt_Object_purchase order;0.5923436732061448;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[final invoice indicator, invoice] | | |;Binary;set();set();Alternate Precedence;final invoice indicator;invoice;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'final invoice indicator': 0.6769558787345886, 'invoice': 0.5330387353897095};0.604997307062149;63ebcf72-f1a1-4bba-81cb-cd7e57d6a7ad_Object_final invoice indicator_Object_invoice;0.5477233828075471;[];['create invoice']
Multi-object;;Alternate Precedence[final invoice indicator, purchase order] | | |;Binary;set();set();Alternate Precedence;final invoice indicator;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'final invoice indicator': 0.6769558787345886, 'purchase order': 0.5174867510795593};0.597221314907074;63ebcf72-f1a1-4bba-81cb-cd7e57d6a7ad_Object_final invoice indicator_Object_purchase order;0.5407249898679795;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[subsequent invoice, invoice] | | |;Binary;set();set();Alternate Precedence;subsequent invoice;invoice;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'subsequent invoice': 0.8053135275840759, 'invoice': 0.5330387353897095};0.6691761314868927;63ebcf72-f1a1-4bba-81cb-cd7e57d6a7ad_Object_subsequent invoice_Object_invoice;0.6054843247898163;[];['create invoice']
Multi-object;;Alternate Precedence[subsequent invoice, purchase order] | | |;Binary;set();set();Alternate Precedence;subsequent invoice;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'subsequent invoice': 0.8053135275840759, 'purchase order': 0.5174867510795593};0.6614001393318176;63ebcf72-f1a1-4bba-81cb-cd7e57d6a7ad_Object_subsequent invoice_Object_purchase order;0.5984859318502488;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Responded Existence[invoice, invoice receipt] | | |;Binary;set();set();Responded Existence;invoice;invoice receipt;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.5330387353897095, 'invoice receipt': 0.7916640639305115};0.6623513996601105;b5fb86a7-6b91-4599-a125-919c55435ee2_Object_invoice_Object_invoice receipt;0.5993420661457123;['create invoice'];[]
Multi-object;;Responded Existence[invoice, final invoice indicator] | | |;Binary;set();set();Responded Existence;invoice;final invoice indicator;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.5330387353897095, 'final invoice indicator': 0.6769558787345886};0.604997307062149;b5fb86a7-6b91-4599-a125-919c55435ee2_Object_invoice_Object_final invoice indicator;0.5477233828075471;['create invoice'];[]
Multi-object;;Responded Existence[invoice, subsequent invoice] | | |;Binary;set();set();Responded Existence;invoice;subsequent invoice;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.5330387353897095, 'subsequent invoice': 0.8053135275840759};0.6691761314868927;b5fb86a7-6b91-4599-a125-919c55435ee2_Object_invoice_Object_subsequent invoice;0.6054843247898163;['create invoice'];[]
Multi-object;;Responded Existence[purchase order, invoice receipt] | | |;Binary;set();set();Responded Existence;purchase order;invoice receipt;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.5174867510795593, 'invoice receipt': 0.7916640639305115};0.6545754075050354;b5fb86a7-6b91-4599-a125-919c55435ee2_Object_purchase order_Object_invoice receipt;0.5923436732061448;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, invoice] | | |;Binary;set();set();Responded Existence;purchase order;invoice;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.5174867510795593, 'invoice': 1.0};0.7587433755397797;b5fb86a7-6b91-4599-a125-919c55435ee2_Object_purchase order_Object_invoice;0.6860948444374145;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];['create invoice']
Multi-object;;Responded Existence[purchase order, final invoice indicator] | | |;Binary;set();set();Responded Existence;purchase order;final invoice indicator;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.5174867510795593, 'final invoice indicator': 0.6769558787345886};0.597221314907074;b5fb86a7-6b91-4599-a125-919c55435ee2_Object_purchase order_Object_final invoice indicator;0.5407249898679795;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, subsequent invoice] | | |;Binary;set();set();Responded Existence;purchase order;subsequent invoice;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.5174867510795593, 'subsequent invoice': 0.8053135275840759};0.6614001393318176;b5fb86a7-6b91-4599-a125-919c55435ee2_Object_purchase order_Object_subsequent invoice;0.5984859318502488;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, order confirmation] | | |;Binary;set();set();Responded Existence;purchase order;order confirmation;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6073577404022217, 'order confirmation': 0.6210375428199768};0.6141976416110992;9442e284-b7cc-468f-91bb-31a9744f4e2e_Object_purchase order_Object_order confirmation;0.5560036839016022;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, purchase order item] | | |;Binary;set();set();Responded Existence;purchase order;purchase order item;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6073577404022217, 'purchase order item': 0.6102054119110107};0.6087815761566162;9442e284-b7cc-468f-91bb-31a9744f4e2e_Object_purchase order_Object_purchase order item;0.5511292249925674;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, invoice receipt] | | |;Binary;set();set();Responded Existence;purchase order;invoice receipt;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6073577404022217, 'invoice receipt': 0.7797523736953735};0.6935550570487976;d47e4adf-5fd8-4463-8bfd-059302721d76_Object_purchase order_Object_invoice receipt;0.6274253577955308;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, invoice] | | |;Binary;set();set();Responded Existence;purchase order;invoice;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6073577404022217, 'invoice': 0.8312875628471375};0.7193226516246796;d47e4adf-5fd8-4463-8bfd-059302721d76_Object_purchase order_Object_invoice;0.6506161929138244;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];['create invoice']
Multi-object;;Responded Existence[purchase order, final invoice indicator] | | |;Binary;set();set();Responded Existence;purchase order;final invoice indicator;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6073577404022217, 'final invoice indicator': 0.6672900319099426};0.6373238861560822;d47e4adf-5fd8-4463-8bfd-059302721d76_Object_purchase order_Object_final invoice indicator;0.5768173039920869;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, subsequent invoice] | | |;Binary;set();set();Responded Existence;purchase order;subsequent invoice;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6073577404022217, 'subsequent invoice': 0.7198562622070312};0.6636070013046265;d47e4adf-5fd8-4463-8bfd-059302721d76_Object_purchase order_Object_subsequent invoice;0.6004721076257767;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Precedence[order confirmation, invoice] | | |;Binary;set();set();Alternate Precedence;order confirmation;invoice;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'order confirmation': 0.6210375428199768, 'invoice': 0.8312875628471375};0.7261625528335571;9c2f2534-7f53-46dd-8b23-bf6c561d4328_Object_order confirmation_Object_invoice;0.6567721040018143;[];['create invoice']
Multi-object;;Alternate Precedence[purchase order item, invoice] | | |;Binary;set();set();Alternate Precedence;purchase order item;invoice;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'purchase order item': 0.6102054119110107, 'invoice': 0.8312875628471375};0.7207464873790741;9c2f2534-7f53-46dd-8b23-bf6c561d4328_Object_purchase order item_Object_invoice;0.6518976450927796;[];['create invoice']
Multi-object;;Responded Existence[purchase order, goods receipt] | | |;Binary;set();set();Responded Existence;purchase order;goods receipt;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6073577404022217, 'goods receipt': 0.6772770285606384};0.64231738448143;3fdb6bee-fc3f-41fb-9369-3a35add9b5fa_Object_purchase order_Object_goods receipt;0.5813114524848999;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Responded Existence[purchase order, quantity] | | |;Binary;set();set();Responded Existence;purchase order;quantity;1;if {1} occurs in the process instance, then {2} occurs as well;{'purchase order': 0.6073577404022217, 'quantity': 0.5423412322998047};0.5748494863510132;3fdb6bee-fc3f-41fb-9369-3a35add9b5fa_Object_purchase order_Object_quantity;0.5205903441675247;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Precedence[quantity, purchase order] | | |;Binary;set();set();Alternate Precedence;quantity;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'quantity': 0.5020760297775269, 'purchase order': 0.7390336990356445};0.6205548644065857;fe6eeb02-fb97-4ce1-b9e0-4391c9710d52_Object_quantity_Object_purchase order;0.56172518441754;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[goods receipt, invoice] | | |;Binary;set();set();Alternate Precedence;goods receipt;invoice;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'goods receipt': 0.6772770285606384, 'invoice': 0.512852668762207};0.5950648486614227;19201559-8d5a-4774-b2f0-c1e45d72c594_Object_goods receipt_Object_invoice;0.5387841702468933;[];['create invoice']
Multi-object;;Alternate Precedence[invoice receipt, purchase order] | | |;Binary;set();set();Alternate Precedence;invoice receipt;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'invoice receipt': 0.7698143124580383, 'purchase order': 0.500375509262085};0.6350949108600616;79145125-4379-47b8-80b5-3525ef516772_Object_invoice receipt_Object_purchase order;0.5748112262256684;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[final invoice indicator, purchase order] | | |;Binary;set();set();Alternate Precedence;final invoice indicator;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'final invoice indicator': 0.6937903165817261, 'purchase order': 0.500375509262085};0.5970829129219055;79145125-4379-47b8-80b5-3525ef516772_Object_final invoice indicator_Object_purchase order;0.5406004280813278;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Precedence[subsequent invoice, purchase order] | | |;Binary;set();set();Alternate Precedence;subsequent invoice;purchase order;1;each time {2} occurs, it is preceded by {1} and no other {2} can recur in between;{'subsequent invoice': 0.7704519033432007, 'purchase order': 0.500375509262085};0.6354137063026428;79145125-4379-47b8-80b5-3525ef516772_Object_subsequent invoice_Object_purchase order;0.5750981421239915;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Responded Existence[invoice, invoice receipt] | | |;Binary;set();set();Responded Existence;invoice;invoice receipt;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.8911139369010925, 'invoice receipt': 0.7346451282501221};0.8128795325756073;72aabec9-f0c4-42c3-9d09-2df849fdf35e_Object_invoice_Object_invoice receipt;0.7348173857696595;['create invoice'];[]
Multi-object;;Responded Existence[invoice, delivery indicator] | | |;Binary;set();set();Responded Existence;invoice;delivery indicator;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.8911139369010925, 'delivery indicator': 0.745288610458374};0.8182012736797333;72aabec9-f0c4-42c3-9d09-2df849fdf35e_Object_invoice_Object_delivery indicator;0.7396069527633728;['create invoice'];[]
Multi-object;;Responded Existence[invoice, purchase order item] | | |;Binary;set();set();Responded Existence;invoice;purchase order item;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.8911139369010925, 'purchase order item': 0.5017778277397156};0.696445882320404;72aabec9-f0c4-42c3-9d09-2df849fdf35e_Object_invoice_Object_purchase order item;0.6300271005399766;['create invoice'];[]
Multi-object;;Responded Existence[invoice, goods receipt] | | |;Binary;set();set();Responded Existence;invoice;goods receipt;1;if {1} occurs in the process instance, then {2} occurs as well;{'invoice': 0.8911139369010925, 'goods receipt': 0.7898499965667725};0.8404819667339325;72aabec9-f0c4-42c3-9d09-2df849fdf35e_Object_invoice_Object_goods receipt;0.7596595765121521;['create invoice'];[]
Multi-object;;Succession[delivery indicator, invoice] | | |;Binary;set();set();Succession;delivery indicator;invoice;1;{1} occurs if and only if it is followed by {2};{'delivery indicator': 0.745288610458374, 'invoice': 0.8911139369010925};0.8182012736797333;c706e7e2-7c71-4c52-b15d-23cb880420cc_Object_delivery indicator_Object_invoice;0.7396069527633728;[];['create invoice']
Object;approval;Succession[create, transmit] | | |;Binary;set();{'c955aa8ee67e48028e744a38453ae718sid-230A730E-8FC2-49AC-AF34-79DACFC94710'};Succession;create;transmit;51;{1} occurs if and only if it is followed by {2};{'approval': 0.5792205929756165};0.5792205929756165;46814091-e4b5-4aa3-beb2-f985c50ffdbd_Object_approval;0.5292301044401077;[];[]
Object;approval;Alternate Succession[create, transmit] | | |;Binary;set();{'c955aa8ee67e48028e744a38453ae718sid-230A730E-8FC2-49AC-AF34-79DACFC94710'};Alternate Succession;create;transmit;51;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'approval': 0.5792205929756165};0.5792205929756165;1ffd2567-9d95-4ca9-901f-7aef366709e3_Object_approval;0.5292301044401077;[];[]
Object;price;Succession[approve, transmit] | | |;Binary;set();set();Succession;approve;transmit;3;{1} occurs if and only if it is followed by {2};{'price': 0.5659212470054626};0.5659212470054626;37275937-beda-4b12-a866-6f49aceb6524_Object_price;0.5097956852909196;[];[]
Object;price;Co-Existence[transmit, approve] | | |;Binary;set();set();Co-Existence;transmit;approve;3;if {1} occurs, then {2} occurs as well, and vice versa;{'price': 0.5659212470054626};0.5659212470054626;abaeca18-0db6-40de-ab73-d8054482080a_Object_price;0.5097956852909196;[];[]
Object;delivery indicator;Succession[create, transmit] | | |;Binary;set();set();Succession;create;transmit;51;{1} occurs if and only if it is followed by {2};{'delivery indicator': 0.6360528469085693};0.6360528469085693;9b977a36-872c-46c5-97f8-c60f6d782c54_Object_delivery indicator;0.5803791329797653;[];[]
Object;delivery indicator;Co-Existence[check, transmit] | | |;Binary;set();set();Co-Existence;check;transmit;9;if {1} occurs, then {2} occurs as well, and vice versa;{'delivery indicator': 0.6360528469085693};0.6360528469085693;0772eecb-938a-4331-b4cd-5e073b6ee64f_Object_delivery indicator;0.5738472511757218;[];[]
Object;delivery indicator;Co-Existence[create, transmit] | | |;Binary;set();set();Co-Existence;create;transmit;52;if {1} occurs, then {2} occurs as well, and vice versa;{'delivery indicator': 0.6360528469085693};0.6360528469085693;48c2ca5a-1a23-4b69-a4c8-319c9c8ebbd2_Object_delivery indicator;0.5805346539750996;[];[]
Object;order confirmation;Succession[create, transmit] | | |;Binary;set();set();Succession;create;transmit;51;{1} occurs if and only if it is followed by {2};{'order confirmation': 0.6048446893692017};0.6048446893692017;bc893f0a-fc1e-4702-98b1-d4c7b7c447f4_Object_order confirmation;0.5522917911943344;[];[]
Object;rejection indicator;Succession[create, transmit] | | |;Binary;set();set();Succession;create;transmit;51;{1} occurs if and only if it is followed by {2};{'rejection indicator': 0.5470144152641296};0.5470144152641296;bc893f0a-fc1e-4702-98b1-d4c7b7c447f4_Object_rejection indicator;0.5002445444997696;[];[]
Object;order confirmation;Alternate Succession[check, transmit] | | |;Binary;set();set();Alternate Succession;check;transmit;9;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'order confirmation': 0.6048446893692017};0.6048446893692017;c5c949b2-5b01-49a4-8251-985db24c03d4_Object_order confirmation;0.5457599093902908;[];[]
Object;order confirmation;Succession[check, transmit] | | |;Binary;set();set();Succession;check;transmit;9;{1} occurs if and only if it is followed by {2};{'order confirmation': 0.6048446893692017};0.6048446893692017;33319fe9-09b9-4b7c-bd19-e3468f64770c_Object_order confirmation;0.5457599093902908;[];[]
Object;order confirmation;Alternate Succession[create, transmit] | | |;Binary;set();set();Alternate Succession;create;transmit;51;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'order confirmation': 0.6048446893692017};0.6048446893692017;6cde0774-4617-4c3e-86f5-51694fcaf6cc_Object_order confirmation;0.5522917911943344;[];[]
Object;rejection indicator;Alternate Succession[create, transmit] | | |;Binary;set();set();Alternate Succession;create;transmit;51;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'rejection indicator': 0.5470144152641296};0.5470144152641296;6cde0774-4617-4c3e-86f5-51694fcaf6cc_Object_rejection indicator;0.5002445444997696;[];[]
Object;order confirmation;Succession[create, receive] | | |;Binary;set();set();Succession;create;receive;3;{1} occurs if and only if it is followed by {2};{'order confirmation': 0.6210375428199768};0.6210375428199768;72c60de1-8011-4ea0-ad08-73280cab99f4_Object_order confirmation;0.5594003515239823;[];[]
Object;purchase order item;Succession[create, receive] | | |;Binary;set();set();Succession;create;receive;3;{1} occurs if and only if it is followed by {2};{'purchase order item': 0.6102054119110107};0.6102054119110107;72c60de1-8011-4ea0-ad08-73280cab99f4_Object_purchase order item;0.5496514337059129;[];[]
Object;purchase order;Succession[create, receive] | | |;Binary;set();set();Succession;create;receive;3;{1} occurs if and only if it is followed by {2};{'purchase order': 0.7390336990356445};0.7390336990356445;72c60de1-8011-4ea0-ad08-73280cab99f4_Object_purchase order;0.6655968921180833;['create purchase order'];[]
Object;invoice receipt;Alternate Succession[create, hold] | | |;Binary;set();{'b0f6966d4d6b4ec7b4d811845176fe5asid-959B1AFC-CC87-402C-B237-6FDE7346D4F8'};Alternate Succession;create;hold;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'invoice receipt': 0.6773858666419983};0.6773858666419983;32b8b820-59c7-48c8-bd6d-4979c873f5a0_Object_invoice receipt;0.6102693639591359;[];[]
Object;invoice;Alternate Succession[create, hold] | | |;Binary;set();{'b0f6966d4d6b4ec7b4d811845176fe5asid-959B1AFC-CC87-402C-B237-6FDE7346D4F8'};Alternate Succession;create;hold;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'invoice': 0.7770485281944275};0.7770485281944275;32b8b820-59c7-48c8-bd6d-4979c873f5a0_Object_invoice;0.6999657593563222;['create invoice'];[]
Object;final invoice indicator;Alternate Succession[create, hold] | | |;Binary;set();{'b0f6966d4d6b4ec7b4d811845176fe5asid-959B1AFC-CC87-402C-B237-6FDE7346D4F8'};Alternate Succession;create;hold;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'final invoice indicator': 0.6538101434707642};0.6538101434707642;32b8b820-59c7-48c8-bd6d-4979c873f5a0_Object_final invoice indicator;0.5890512131050252;[];[]
Object;subsequent invoice;Alternate Succession[create, hold] | | |;Binary;set();{'b0f6966d4d6b4ec7b4d811845176fe5asid-959B1AFC-CC87-402C-B237-6FDE7346D4F8'};Alternate Succession;create;hold;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'subsequent invoice': 0.6996841430664062};0.6996841430664062;32b8b820-59c7-48c8-bd6d-4979c873f5a0_Object_subsequent invoice;0.6303378127411031;[];[]
Multi-object;;Alternate Succession[order confirmation, purchase order] | | |;Binary;set();set();Alternate Succession;order confirmation;purchase order;11;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'order confirmation': 0.505959689617157, 'purchase order': 0.5417687296867371};0.523864209651947;cc18fa41-5c06-45df-ab33-688f9cb27393_Object_order confirmation_Object_purchase order;0.5069616596544942;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[purchase order item, purchase order] | | |;Binary;set();set();Alternate Succession;purchase order item;purchase order;11;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order item': 0.5293601155281067, 'purchase order': 0.5417687296867371};0.5355644226074219;cc18fa41-5c06-45df-ab33-688f9cb27393_Object_purchase order item_Object_purchase order;0.5174918513144217;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Succession[purchase order, approval] | | |;Binary;set();set();Succession;purchase order;approval;1;{1} occurs if and only if it is followed by {2};{'purchase order': 0.7686414122581482, 'approval': 0.5393943786621094};0.6540178954601288;8c11eba8-8144-4860-b07e-7556d3727124_Object_purchase order_Object_approval;0.5918419123657288;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Succession[purchase order, approval] | | |;Binary;set();set();Alternate Succession;purchase order;approval;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order': 0.7686414122581482, 'approval': 0.5393943786621094};0.6540178954601288;4839245c-7b04-44ed-bc0a-d81ea9660fb9_Object_purchase order_Object_approval;0.5918419123657288;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Succession[purchase order, invoice] | | |;Binary;set();set();Alternate Succession;purchase order;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order': 0.6005205512046814, 'invoice': 0.51160728931427};0.5560639202594757;27a17cbc-6790-4a4a-9b6c-5be0773e696f_Object_purchase order_Object_invoice;0.503683334685141;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];['create invoice']
Multi-object;;Succession[order confirmation, invoice] | | |;Binary;set();set();Succession;order confirmation;invoice;1;{1} occurs if and only if it is followed by {2};{'order confirmation': 0.6210375428199768, 'invoice': 0.51160728931427};0.5663224160671234;362cd53c-8e30-43b5-89e4-1d91f96c2cf5_Object_order confirmation_Object_invoice;0.512915980912024;[];['create invoice']
Multi-object;;Succession[purchase order item, invoice] | | |;Binary;set();set();Succession;purchase order item;invoice;1;{1} occurs if and only if it is followed by {2};{'purchase order item': 0.6102054119110107, 'invoice': 0.51160728931427};0.5609063506126404;362cd53c-8e30-43b5-89e4-1d91f96c2cf5_Object_purchase order item_Object_invoice;0.5080415220029892;[];['create invoice']
Multi-object;;Co-Existence[invoice, purchase order] | | |;Binary;set();set();Co-Existence;invoice;purchase order;1;if {1} occurs, then {2} occurs as well, and vice versa;{'invoice': 0.51160728931427, 'purchase order': 0.6005205512046814};0.5560639202594757;89b9fe63-a9ac-47a9-a4d4-f4085b3a040f_Object_invoice_Object_purchase order;0.503683334685141;['create invoice'];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[order confirmation, invoice] | | |;Binary;set();set();Alternate Succession;order confirmation;invoice;3;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'order confirmation': 0.6210375428199768, 'invoice': 0.51160728931427};0.5663224160671234;f0484337-5608-4809-a48d-752fde9a5060_Object_order confirmation_Object_invoice;0.5193675938152498;[];['create invoice']
Multi-object;;Alternate Succession[purchase order item, invoice] | | |;Binary;set();set();Alternate Succession;purchase order item;invoice;3;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order item': 0.6102054119110107, 'invoice': 0.51160728931427};0.5609063506126404;f0484337-5608-4809-a48d-752fde9a5060_Object_purchase order item_Object_invoice;0.5144931349062151;[];['create invoice']
